10122306165607,USDINR 23 Jun 16 83.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361683.25PE,10,12,5607,USDINR,1,83.25,PE,10120000001,None
10122306165652,USDINR 23 Jun 16 83.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361683.5CE,10,12,5652,USDINR,1,83.5,CE,10120000001,None
10122306165653,USDINR 23 Jun 16 83.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361683.5PE,10,12,5653,USDINR,1,83.5,PE,10120000001,None
10122306165654,USDINR 23 Jun 16 83.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361683.75CE,10,12,5654,USDINR,1,83.75,CE,10120000001,None
10122306165655,USDINR 23 Jun 16 83.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361683.75PE,10,12,5655,USDINR,1,83.75,PE,10120000001,None
10122306165656,USDINR 23 Jun 16 84 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361684CE,10,12,5656,USDINR,1,84.0,CE,10120000001,None
10122306165755,USDINR 23 Jun 16 84 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361684PE,10,12,5755,USDINR,1,84.0,PE,10120000001,None
10122306165756,USDINR 23 Jun 16 84.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361684.25CE,10,12,5756,USDINR,1,84.25,CE,10120000001,None
10122306165778,USDINR 23 Jun 16 84.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361684.25PE,10,12,5778,USDINR,1,84.25,PE,10120000001,None
10122306165797,USDINR 23 Jun 16 84.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361684.5CE,10,12,5797,USDINR,1,84.5,CE,10120000001,None
10122306165803,USDINR 23 Jun 16 84.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361684.5PE,10,12,5803,USDINR,1,84.5,PE,10120000001,None
10122306165804,USDINR 23 Jun 16 84.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361684.75CE,10,12,5804,USDINR,1,84.75,CE,10120000001,None
10122306165817,USDINR 23 Jun 16 84.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361684.75PE,10,12,5817,USDINR,1,84.75,PE,10120000001,None
10122306165824,USDINR 23 Jun 16 85 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361685CE,10,12,5824,USDINR,1,85.0,CE,10120000001,None
10122306165825,USDINR 23 Jun 16 85 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361685PE,10,12,5825,USDINR,1,85.0,PE,10120000001,None
10122306165826,USDINR 23 Jun 16 85.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361685.25CE,10,12,5826,USDINR,1,85.25,CE,10120000001,None
10122306165827,USDINR 23 Jun 16 85.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361685.25PE,10,12,5827,USDINR,1,85.25,PE,10120000001,None
10122306165828,USDINR 23 Jun 16 85.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361685.5CE,10,12,5828,USDINR,1,85.5,CE,10120000001,None
10122306165829,USDINR 23 Jun 16 85.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361685.5PE,10,12,5829,USDINR,1,85.5,PE,10120000001,None
10122306165833,USDINR 23 Jun 16 85.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361685.75CE,10,12,5833,USDINR,1,85.75,CE,10120000001,None
10122306165834,USDINR 23 Jun 16 85.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361685.75PE,10,12,5834,USDINR,1,85.75,PE,10120000001,None
10122306165837,USDINR 23 Jun 16 86 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361686CE,10,12,5837,USDINR,1,86.0,CE,10120000001,None
10122306165854,USDINR 23 Jun 16 86 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361686PE,10,12,5854,USDINR,1,86.0,PE,10120000001,None
10122306165855,USDINR 23 Jun 16 86.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361686.25CE,10,12,5855,USDINR,1,86.25,CE,10120000001,None
10122306165857,USDINR 23 Jun 16 86.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361686.25PE,10,12,5857,USDINR,1,86.25,PE,10120000001,None
10122306165862,USDINR 23 Jun 16 86.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361686.5CE,10,12,5862,USDINR,1,86.5,CE,10120000001,None
10122306165880,USDINR 23 Jun 16 86.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361686.5PE,10,12,5880,USDINR,1,86.5,PE,10120000001,None
10122306165883,USDINR 23 Jun 16 86.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361686.75CE,10,12,5883,USDINR,1,86.75,CE,10120000001,None
10122306165887,USDINR 23 Jun 16 86.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361686.75PE,10,12,5887,USDINR,1,86.75,PE,10120000001,None
10122306165898,USDINR 23 Jun 16 87 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361687CE,10,12,5898,USDINR,1,87.0,CE,10120000001,None
10122306165917,USDINR 23 Jun 16 87 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361687PE,10,12,5917,USDINR,1,87.0,PE,10120000001,None
10122306165918,USDINR 23 Jun 16 87.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361687.25CE,10,12,5918,USDINR,1,87.25,CE,10120000001,None
10122306165938,USDINR 23 Jun 16 87.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361687.25PE,10,12,5938,USDINR,1,87.25,PE,10120000001,None
10122306165939,USDINR 23 Jun 16 87.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361687.5CE,10,12,5939,USDINR,1,87.5,CE,10120000001,None
10122306165942,USDINR 23 Jun 16 87.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361687.5PE,10,12,5942,USDINR,1,87.5,PE,10120000001,None
10122306165943,USDINR 23 Jun 16 87.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361687.75CE,10,12,5943,USDINR,1,87.75,CE,10120000001,None
10122306165944,USDINR 23 Jun 16 87.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361687.75PE,10,12,5944,USDINR,1,87.75,PE,10120000001,None
10122306165945,USDINR 23 Jun 16 88 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361688CE,10,12,5945,USDINR,1,88.0,CE,10120000001,None
10122306165946,USDINR 23 Jun 16 88 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361688PE,10,12,5946,USDINR,1,88.0,PE,10120000001,None
10122306165947,USDINR 23 Jun 16 88.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361688.25CE,10,12,5947,USDINR,1,88.25,CE,10120000001,None
10122306165948,USDINR 23 Jun 16 88.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361688.25PE,10,12,5948,USDINR,1,88.25,PE,10120000001,None
10122306166553,EURINR 23 Jun 16 83.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:EURINR2361683.25CE,10,12,6553,EURINR,25,83.25,CE,101200000025,None
10122306166558,EURINR 23 Jun 16 83.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:EURINR2361683.25PE,10,12,6558,EURINR,25,83.25,PE,101200000025,None
10122306167818,JPYINR 23 Jun 16 55.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:JPYINR2361655.5CE,10,12,7818,JPYINR,27,55.5,CE,101200000027,None
10122306167822,JPYINR 23 Jun 16 55.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:JPYINR2361655.5PE,10,12,7822,JPYINR,27,55.5,PE,101200000027,None
10122306168168,EURINR 23 Jun 16 96 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:EURINR2361696CE,10,12,8168,EURINR,25,96.0,CE,101200000025,None
10122306168169,EURINR 23 Jun 16 96 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:EURINR2361696PE,10,12,8169,EURINR,25,96.0,PE,101200000025,None
10122306168170,EURINR 23 Jun 16 96.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:EURINR2361696.25CE,10,12,8170,EURINR,25,96.25,CE,101200000025,None
10122306168171,EURINR 23 Jun 16 96.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:EURINR2361696.25PE,10,12,8171,EURINR,25,96.25,PE,101200000025,None
10122306168217,GBPINR 23 Jun 16 108.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:GBPINR23616108.5CE,10,12,8217,GBPINR,26,108.5,CE,101200000026,None
10122306168218,GBPINR 23 Jun 16 108.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:GBPINR23616108.5PE,10,12,8218,GBPINR,26,108.5,PE,101200000026,None
10122306168385,USDINR 23 Jun 16 75.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361675.75CE,10,12,8385,USDINR,1,75.75,CE,10120000001,None
10122306168386,USDINR 23 Jun 16 75.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:USDINR2361675.75PE,10,12,8386,USDINR,1,75.75,PE,10120000001,None
10122306169999,JPYINR 23 Jun 16 53.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1686925800,NSE:JPYINR2361653.25CE,10,12,9999,JPYINR,27,53.25,CE,101200000027,None
101223062310031,JPYINR 23 Jun 23 53.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362353.25CE,10,12,10031,JPYINR,27,53.25,CE,101200000027,None
101223062310032,JPYINR 23 Jun 23 53.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362353.25PE,10,12,10032,JPYINR,27,53.25,PE,101200000027,None
10122306231023,GBPINR 23 Jun 23 95.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:GBPINR2362395.75CE,10,12,1023,GBPINR,26,95.75,CE,101200000026,None
10122306231026,GBPINR 23 Jun 23 95.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:GBPINR2362395.75PE,10,12,1026,GBPINR,26,95.75,PE,101200000026,None
10122306231030,GBPINR 23 Jun 23 96 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:GBPINR2362396CE,10,12,1030,GBPINR,26,96.0,CE,101200000026,None
10122306231031,GBPINR 23 Jun 23 96 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:GBPINR2362396PE,10,12,1031,GBPINR,26,96.0,PE,101200000026,None
10122306231071,JPYINR 23 Jun 23 55.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362355.75CE,10,12,1071,JPYINR,27,55.75,CE,101200000027,None
10122306231084,JPYINR 23 Jun 23 55.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362355.75PE,10,12,1084,JPYINR,27,55.75,PE,101200000027,None
101223062311005,USDINR 23 Jun 23 88.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:USDINR2362388.5CE,10,12,11005,USDINR,1,88.5,CE,10120000001,None
101223062311006,USDINR 23 Jun 23 88.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:USDINR2362388.5PE,10,12,11006,USDINR,1,88.5,PE,10120000001,None
10122306231103,JPYINR 23 Jun 23 56 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362356CE,10,12,1103,JPYINR,27,56.0,CE,101200000027,None
10122306231119,JPYINR 23 Jun 23 56 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362356PE,10,12,1119,JPYINR,27,56.0,PE,101200000027,None
10122306231129,JPYINR 23 Jun 23 55.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362355.25CE,10,12,1129,JPYINR,27,55.25,CE,101200000027,None
101223062311342,EURINR 23 Jun 23 96.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362396.5CE,10,12,11342,EURINR,25,96.5,CE,101200000025,None
101223062311343,EURINR 23 Jun 23 96.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362396.5PE,10,12,11343,EURINR,25,96.5,PE,101200000025,None
101223062311416,GBPINR 23 Jun 23 108.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:GBPINR23623108.75CE,10,12,11416,GBPINR,26,108.75,CE,101200000026,None
101223062311417,GBPINR 23 Jun 23 108.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:GBPINR23623108.75PE,10,12,11417,GBPINR,26,108.75,PE,101200000026,None
10122306231148,EURINR 23 Jun 23 82.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362382.5CE,10,12,1148,EURINR,25,82.5,CE,101200000025,None
10122306231156,JPYINR 23 Jun 23 55.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362355.25PE,10,12,1156,JPYINR,27,55.25,PE,101200000027,None
10122306231159,JPYINR 23 Jun 23 52.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362352.75CE,10,12,1159,JPYINR,27,52.75,CE,101200000027,None
10122306231162,EURINR 23 Jun 23 82.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362382.5PE,10,12,1162,EURINR,25,82.5,PE,101200000025,None
10122306231182,EURINR 23 Jun 23 FUT,16,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR23623FUT,10,12,1182,EURINR,25,-1.0,XX,101200000025,None
10122306231183,GBPINR 23 Jun 23 FUT,16,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:GBPINR23623FUT,10,12,1183,GBPINR,26,-1.0,XX,101200000026,None
10122306231184,JPYINR 23 Jun 23 FUT,16,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR23623FUT,10,12,1184,JPYINR,27,-1.0,XX,101200000027,None
10122306231185,USDINR 23 Jun 23 FUT,16,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:USDINR23623FUT,10,12,1185,USDINR,1,-1.0,XX,10120000001,None
10122306231207,JPYINR 23 Jun 23 52.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362352.75PE,10,12,1207,JPYINR,27,52.75,PE,101200000027,None
101223062312352,USDINR 23 Jun 23 88.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:USDINR2362388.75CE,10,12,12352,USDINR,1,88.75,CE,10120000001,None
101223062312353,USDINR 23 Jun 23 88.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:USDINR2362388.75PE,10,12,12353,USDINR,1,88.75,PE,10120000001,None
10122306231259,JPYINR 23 Jun 23 54.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362354.75CE,10,12,1259,JPYINR,27,54.75,CE,101200000027,None
10122306231263,JPYINR 23 Jun 23 54.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362354.75PE,10,12,1263,JPYINR,27,54.75,PE,101200000027,None
10122306231265,EURINR 23 Jun 23 83.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362383.75CE,10,12,1265,EURINR,25,83.75,CE,101200000025,None
10122306231266,JPYINR 23 Jun 23 55 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362355CE,10,12,1266,JPYINR,27,55.0,CE,101200000027,None
10122306231267,JPYINR 23 Jun 23 55 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362355PE,10,12,1267,JPYINR,27,55.0,PE,101200000027,None
10122306231268,EURINR 23 Jun 23 83.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362383.75PE,10,12,1268,EURINR,25,83.75,PE,101200000025,None
10122306231281,EURINR 23 Jun 23 84 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362384CE,10,12,1281,EURINR,25,84.0,CE,101200000025,None
101223062312876,JPYINR 23 Jun 23 53 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362353CE,10,12,12876,JPYINR,27,53.0,CE,101200000027,None
101223062312877,JPYINR 23 Jun 23 53 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362353PE,10,12,12877,JPYINR,27,53.0,PE,101200000027,None
10122306231289,EURINR 23 Jun 23 84 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362384PE,10,12,1289,EURINR,25,84.0,PE,101200000025,None
10122306231290,EURINR 23 Jun 23 84.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362384.25CE,10,12,1290,EURINR,25,84.25,CE,101200000025,None
10122306231301,EURINR 23 Jun 23 83 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362383CE,10,12,1301,EURINR,25,83.0,CE,101200000025,None
10122306231306,EURINR 23 Jun 23 84.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362384.25PE,10,12,1306,EURINR,25,84.25,PE,101200000025,None
10122306231313,EURINR 23 Jun 23 84.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362384.5CE,10,12,1313,EURINR,25,84.5,CE,101200000025,None
10122306231322,EURINR 23 Jun 23 84.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362384.5PE,10,12,1322,EURINR,25,84.5,PE,101200000025,None
10122306231328,EURINR 23 Jun 23 84.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362384.75CE,10,12,1328,EURINR,25,84.75,CE,101200000025,None
10122306231336,JPYINR 23 Jun 23 54.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362354.25CE,10,12,1336,JPYINR,27,54.25,CE,101200000027,None
10122306231362,EURINR 23 Jun 23 84.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362384.75PE,10,12,1362,EURINR,25,84.75,PE,101200000025,None
10122306231363,EURINR 23 Jun 23 85 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362385CE,10,12,1363,EURINR,25,85.0,CE,101200000025,None
10122306231368,EURINR 23 Jun 23 85 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362385PE,10,12,1368,EURINR,25,85.0,PE,101200000025,None
10122306231371,EURINR 23 Jun 23 85.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362385.25CE,10,12,1371,EURINR,25,85.25,CE,101200000025,None
10122306231373,EURINR 23 Jun 23 85.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362385.25PE,10,12,1373,EURINR,25,85.25,PE,101200000025,None
10122306231376,EURINR 23 Jun 23 85.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362385.5CE,10,12,1376,EURINR,25,85.5,CE,101200000025,None
10122306231378,EURINR 23 Jun 23 85.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362385.5PE,10,12,1378,EURINR,25,85.5,PE,101200000025,None
10122306231385,JPYINR 23 Jun 23 54.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362354.25PE,10,12,1385,JPYINR,27,54.25,PE,101200000027,None
10122306231387,JPYINR 23 Jun 23 54.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362354.5CE,10,12,1387,JPYINR,27,54.5,CE,101200000027,None
10122306231390,EURINR 23 Jun 23 83 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362383PE,10,12,1390,EURINR,25,83.0,PE,101200000025,None
10122306231404,EURINR 23 Jun 23 85.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362385.75CE,10,12,1404,EURINR,25,85.75,CE,101200000025,None
10122306231406,EURINR 23 Jun 23 85.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362385.75PE,10,12,1406,EURINR,25,85.75,PE,101200000025,None
10122306231444,EURINR 23 Jun 23 86 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362386CE,10,12,1444,EURINR,25,86.0,CE,101200000025,None
10122306231445,EURINR 23 Jun 23 86 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362386PE,10,12,1445,EURINR,25,86.0,PE,101200000025,None
10122306231446,EURINR 23 Jun 23 86.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362386.25CE,10,12,1446,EURINR,25,86.25,CE,101200000025,None
10122306231447,EURINR 23 Jun 23 86.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362386.25PE,10,12,1447,EURINR,25,86.25,PE,101200000025,None
10122306231448,EURINR 23 Jun 23 86.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362386.5CE,10,12,1448,EURINR,25,86.5,CE,101200000025,None
10122306231450,EURINR 23 Jun 23 86.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362386.5PE,10,12,1450,EURINR,25,86.5,PE,101200000025,None
10122306231460,EURINR 23 Jun 23 86.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362386.75CE,10,12,1460,EURINR,25,86.75,CE,101200000025,None
10122306231471,EURINR 23 Jun 23 86.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362386.75PE,10,12,1471,EURINR,25,86.75,PE,101200000025,None
10122306231473,EURINR 23 Jun 23 87 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362387CE,10,12,1473,EURINR,25,87.0,CE,101200000025,None
10122306231475,EURINR 23 Jun 23 87 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362387PE,10,12,1475,EURINR,25,87.0,PE,101200000025,None
10122306231476,JPYINR 23 Jun 23 54.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:JPYINR2362354.5PE,10,12,1476,JPYINR,27,54.5,PE,101200000027,None
10122306231480,EURINR 23 Jun 23 87.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362387.25CE,10,12,1480,EURINR,25,87.25,CE,101200000025,None
10122306231482,EURINR 23 Jun 23 87.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362387.25PE,10,12,1482,EURINR,25,87.25,PE,101200000025,None
10122306231490,EURINR 23 Jun 23 87.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362387.5CE,10,12,1490,EURINR,25,87.5,CE,101200000025,None
10122306231497,EURINR 23 Jun 23 87.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362387.5PE,10,12,1497,EURINR,25,87.5,PE,101200000025,None
10122306231500,EURINR 23 Jun 23 87.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362387.75CE,10,12,1500,EURINR,25,87.75,CE,101200000025,None
10122306231521,EURINR 23 Jun 23 87.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362387.75PE,10,12,1521,EURINR,25,87.75,PE,101200000025,None
10122306231522,EURINR 23 Jun 23 88 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362388CE,10,12,1522,EURINR,25,88.0,CE,101200000025,None
10122306231540,EURINR 23 Jun 23 88 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362388PE,10,12,1540,EURINR,25,88.0,PE,101200000025,None
10122306231541,EURINR 23 Jun 23 88.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362388.25CE,10,12,1541,EURINR,25,88.25,CE,101200000025,None
10122306231542,EURINR 23 Jun 23 88.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362388.25PE,10,12,1542,EURINR,25,88.25,PE,101200000025,None
10122306231546,EURINR 23 Jun 23 88.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2023-06-05,1687530600,NSE:EURINR2362388.5CE,10,12,1546,EURINR,25,88.5,CE,101200000025,None
